cmd_id,datetime,value
59,"2023-09-07 21:20:00",319980.000000000
59,"2023-09-08 08:25:00",320880.857142857
59,"2023-09-08 09:00:00",320889.750000000
59,"2023-09-08 10:00:00",320891.000000000
59,"2023-09-08 11:00:00",320891.000000000
59,"2023-09-08 12:00:00",320891.000000000
59,"2023-09-08 13:00:00",320891.000000000
59,"2023-09-08 14:00:00",320891.000000000
59,"2023-09-08 15:00:00",320891.000000000
59,"2023-09-08 16:00:00",320891.000000000
59,"2023-09-08 17:00:00",320891.000000000
59,"2023-09-08 18:00:00",320891.000000000
59,"2023-09-08 19:00:00",320891.000000000
59,"2023-09-08 20:00:00",320891.000000000
59,"2023-09-08 21:00:00",320891.000000000
59,"2023-09-08 22:00:00",320891.000000000
59,"2023-09-08 23:00:00",320891.000000000
59,"2023-09-09 00:00:00",320891.000000000
59,"2023-09-09 01:00:00",320891.000000000
59,"2023-09-09 02:00:00",320891.000000000
59,"2023-09-09 03:00:00",320891.000000000
59,"2023-09-09 03:05:00",320891.000000000
59,"2023-09-09 04:00:00",320891.000000000
59,"2023-09-09 05:00:00",320891.000000000
59,"2023-09-09 06:00:00",321120.333333333
59,"2023-09-09 07:00:00",321620.000000000
59,"2023-09-09 08:00:00",321938.333333333
59,"2023-09-09 09:00:00",321958.000000000
59,"2023-09-09 10:00:00",321958.000000000
59,"2023-09-09 11:00:00",321958.000000000
59,"2023-09-09 12:00:00",321958.000000000
59,"2023-09-09 13:00:00",321958.000000000
59,"2023-09-09 14:00:00",321958.000000000
59,"2023-09-09 15:00:00",321958.000000000
59,"2023-09-09 16:00:00",321958.000000000
59,"2023-09-09 17:00:00",321959.750000000
59,"2023-09-09 18:00:00",321981.166666666
59,"2023-09-09 19:00:09",322008.000000000
59,"2023-09-09 20:00:06",322008.000000000
59,"2023-09-09 21:00:09",322008.000000000
59,"2023-09-09 22:00:07",322008.000000000
59,"2023-09-09 23:00:06",322008.000000000
59,"2023-09-10 00:00:11",322008.000000000
59,"2023-09-10 01:00:10",322008.000000000
59,"2023-09-10 02:00:10",322008.000000000
59,"2023-09-10 03:00:06",322008.000000000
59,"2023-09-10 03:05:09",322008.000000000
59,"2023-09-10 04:00:09",322008.000000000
59,"2023-09-10 05:00:09",322008.000000000
59,"2023-09-10 06:00:10",322205.916666666
59,"2023-09-10 07:00:06",322672.666666666
59,"2023-09-10 08:00:12",323290.666666666
59,"2023-09-10 09:00:10",323530.000000000
59,"2023-09-10 10:00:09",323530.166666666
59,"2023-09-10 11:00:10",323531.916666666
59,"2023-09-10 12:00:10",323536.833333333
59,"2023-09-10 13:00:10",323541.583333333
59,"2023-09-10 14:00:09",323542.000000000
59,"2023-09-10 15:00:09",323542.692307692
59,"2023-09-10 16:00:10",323544.000000000
59,"2023-09-10 17:00:10",323544.333333333
59,"2023-09-10 18:00:13",323545.000000000
59,"2023-09-10 19:00:08",323545.000000000
59,"2023-09-10 20:00:10",323545.000000000
59,"2023-09-10 21:00:09",324307.666666666
59,"2023-09-10 22:00:09",325044.333333333
59,"2023-09-15 07:58:46",332275.000000000
59,"2023-09-15 08:00:09",332423.692307692
59,"2023-09-15 09:00:10",332541.750000000
59,"2023-09-15 10:00:06",332553.000000000
59,"2023-09-15 11:00:12",332554.916666666
59,"2023-09-15 12:00:10",332557.833333333
59,"2023-09-15 13:00:09",332558.166666666
59,"2023-09-15 14:00:08",332560.666666666
59,"2023-09-15 15:00:09",332561.000000000
59,"2023-09-15 16:00:08",332561.000000000
59,"2023-09-15 17:00:08",332561.416666666
59,"2023-09-15 18:00:15",332562.000000000
59,"2023-09-15 19:00:08",332562.000000000
59,"2023-09-15 20:00:09",332562.000000000
59,"2023-09-15 21:00:08",332562.000000000
59,"2023-09-15 22:00:09",332562.000000000
59,"2023-09-15 23:00:09",332562.000000000
59,"2023-09-16 00:00:06",332562.000000000
59,"2023-09-16 01:00:10",332562.000000000
59,"2023-09-16 02:00:09",332562.000000000
59,"2023-09-16 03:00:10",332562.000000000
59,"2023-09-16 04:00:11",332562.000000000
59,"2023-09-16 05:00:10",332562.000000000
59,"2023-09-16 06:00:10",332799.833333333
59,"2023-09-16 07:00:08",333359.230769230
59,"2023-09-16 08:00:11",333842.583333333
59,"2023-09-16 09:00:12",333977.166666666
59,"2023-09-16 10:00:26",334085.166666666
